DYN_MassInHalfRad,DM_MassInHalfRad,R_eff,Mass,VelDisp,ID
11.065105580874189,10.872301591260381,0.6094721405118836,10.920625900230856,2.348695208999152,587724198279250146
11.261874451199683,11.084130010593642,0.9586968158621206,11.089070795222671,2.257801795433855,587724198282461399
10.734239269691564,10.322348699179578,0.6470462238090245,10.8224779923503,2.1483262679029083,587724198281347210
10.310132363819685,9.614064025058227,0.26807577109121083,10.513523890712555,2.15762091167906,587724198281609368
10.692617095323707,10.392127104457666,0.7099106338327996,10.692076418244016,2.0993819123972695,587724198283313178
11.011931688170565,10.56115001315216,0.6847659707186625,11.123076304807007,2.2726019523528547,587724198285279374
11.152606627899573,11.038757668343749,1.0097829465939572,10.816499735219445,2.2251668435163174,587724198283837539
11.573341467969144,11.346107209204275,1.438825154632303,11.484386533004054,2.250901821044319,587724198285344963
11.183082566752029,10.925454292237891,1.0021786288756767,11.134856899184705,2.19402062851367,587724198284558546
10.879124840982241,10.57164326017374,0.9857392380961036,10.885481986953739,2.0645957014721095,587724198285344895
11.004831496044094,10.806092606271388,0.807540348920223,10.870773401483998,2.203524304930438,587724198812778560
10.68406512185038,10.150002712006454,0.9311272554083696,10.834899378117802,2.015639689370126,587724198812188787
10.721734043617257,10.358673661420136,0.6035024043494264,10.776001816077283,2.205066994741893,587724198812778704
10.923899796655757,10.675620436102143,0.5344226276716508,10.863844454303159,2.3263742724565115,587724198812778719
10.648869392926699,10.175172962552622,0.6927352139032521,10.77208553582903,2.0977664197168187,587724198812778662
10.828124511843818,10.460351097873557,1.0120012053239669,10.885963867806097,2.085543143964238,587724198815334579
10.526742737898092,10.127467096036233,0.8382458573511066,10.606812129506807,1.9587858779948186,587724198814548125
11.03942330869158,10.646474097802447,0.9387525639966167,11.115245205971194,2.2147888934683664,587724198815531206
10.920136912514064,10.350710397125411,0.9127061561288909,11.084781699552607,2.200820870481302,587724198817824884
10.712260983462532,10.517654668553016,0.49012369529851885,10.570987821452867,2.255623214801344,587724198817824989
11.378051933697945,11.276380301620078,1.5009764966156791,10.99865289873646,2.019221626771756,587724198816055391
11.027024396098124,10.830604228782825,0.7892343389923911,10.8889412744729,2.2653018951790127,587724198819594366
10.785018423471561,10.631398057714,0.5894454090634904,10.560164497212392,2.238731555348554,587724198819594346
10.381229759977964,10.11391575765037,0.39275962040676093,10.344674274390862,2.105996220693329,587724198817890403
11.132917326632548,10.991923391811497,0.7093445268704226,10.87677204193614,2.343618175511268,587724198819791122
10.645918324443285,10.339543217629235,0.6747197327417244,10.651198449260033,2.105064627323957,587724198819791036
11.1052379512426,10.849444218273417,0.6245147253842067,11.054736085159693,2.3930719026028195,587724198819790994
10.595092705754292,10.077709240261907,0.601284396255069,10.73884416762755,2.1196229228433645,587724198819791093
10.62837630290449,10.260480234249247,0.5472972497614296,10.686307702556242,2.1581340969760223,587724199079641276
10.75601371263102,10.456709397584815,1.0165761820352568,10.75428114761119,1.9760951954571615,587724198821232704
10.675511375225888,10.047617331764322,0.7891387046644398,10.85988341549838,2.0621779400905154,587724199351812235
10.560091094311133,10.048728413752725,0.33001143756328416,10.701188633059648,2.244339696646739,587724199351877762
11.135805773315145,10.912708220978248,1.1846735437880593,11.040762257154949,2.1125145089350563,587724199355089072
10.454956105458146,10.077307407126145,0.7478085193039216,10.520063205238793,1.9729892993763414,587724199357186195
11.383843225582346,11.192847362362473,0.772266581666462,11.236109189301661,2.4150256119868243,587724199358300373
11.041673000973553,10.758750022817924,0.9933111039600453,11.022778079380322,2.1702506044472836,587724199358103671
11.200417685194461,10.919515017336469,0.8517100875290428,11.179312034853165,2.32527079546178,587724199359348824
10.645901473978114,10.429452755043144,0.6887898211246102,10.540763393621976,2.099317597329787,587724199358496955
10.827157810657303,10.398656818706868,0.807661209437126,10.925580122462017,2.1427708188915924,587724199357907083
10.922295642376522,10.602583670771823,0.8799737311813763,10.940207013811774,2.1294514341962323,587724199359217857
11.194298714594096,10.94370499480708,0.6232299040137917,11.137225923754388,2.4259636967038345,587724199889469494
10.482314620149182,10.001229823160607,0.2714832096127803,10.609221645092251,2.230451983215946,587724199889862813
10.651621988592394,10.295602834783988,0.29393486747509434,10.700424569690716,2.323027539577581,587724199893205126
10.407470455448884,9.91172062923043,0.38788458429832173,10.541432157031611,2.147391279462874,587724199892549802
10.586580428644352,10.135250936477211,0.5769676879959215,10.698025179402029,2.1202724669161017,587724199894057138
10.692755354915516,10.419745270101087,0.5015569688640388,10.662802203034177,2.2130154579325603,587724199894843530
10.388764475358233,9.73016164180729,0.3476765563056633,10.582177884067645,2.145760491670491,587724199895564399
11.528645676094085,11.385518605438685,1.3473673731672395,11.278013218806514,2.221989965051504,587724231565181014
10.878744535323376,10.719727533972572,0.4045726579424951,10.666348578220543,2.355851124270644,587724231565705339
10.389586034626598,9.852166420033296,0.337941643911279,10.541799860665906,2.144902628406416,587724231567212668
11.102965297405422,10.890996837613491,0.8994435376119424,10.990800162302067,2.2289664485888334,587724231567605823
11.329520798560294,11.28844685544777,1.4224813479943117,10.585957755722394,2.058293948330316,587724231567605917
10.525940383223677,10.25894591118064,0.32191809039068525,10.489008946638641,2.2292571160432217,587724231567671471
10.748001236729325,10.535530103705824,0.46403772656098097,10.63663384312611,2.2673938057847605,587724231567802493
10.333429557011904,9.889345827396191,0.49606405664146014,10.440856630399406,2.055010203913551,587724231567736950
11.027995028208656,10.868243754344784,0.7808216887627073,10.817255111228652,2.2246844845402527,587724231569440929
11.529817697442434,11.425257433409628,1.0400093691913845,11.161198323778523,2.3841386533549125,587724231569703006
11.019725414514772,10.646035580395747,0.8396442330853344,11.081953362783675,2.2271462389189236,587724231569506464
10.926416498961672,10.46045751652749,1.116907097731285,11.045664637678257,2.0193693162949775,587724231570030666
10.708073428549449,10.399847579720786,0.447394837451888,10.715151993871151,2.3020007477720066,587724231570161747
10.952586370360333,10.519100761745474,0.4944829089069207,11.053944841541446,2.358177917133705,587724231571210327
10.363122623616649,9.924966828304814,0.26875639486810177,10.46718402599508,2.236093765934194,587724231571210348
11.312288506944174,11.216422761995574,1.4281671530362519,10.910146133835187,2.095156829760327,587724231571341448
11.02629943959215,10.797627637743677,0.9059541329590687,10.939427130402356,2.180737380786043,587724231571341454
10.749979711335836,10.244081855288991,0.5504383840440715,10.888621928642573,2.2615331307734925,587724231571341480
10.805099130129154,10.343258219493068,1.12446944016479,10.922191237745173,1.969576535121244,587724231571144850
10.847792406571664,10.59100247075602,0.9757860526460603,10.798529246942897,2.034190085539268,587724231571406961
10.504322630693137,10.184845059148522,0.5363607326884283,10.522018431614315,2.092341818520873,587724231571472501
10.579523527660333,10.2770668197622,0.747002335591209,10.580945568307136,2.0313317107683257,587724231572193419
10.98741778291604,10.583580949333843,0.7916797126543127,11.070486228621894,2.230110171045111,587724231572652141
11.128099305685959,10.915014873398073,1.4803295451301894,11.017701990755851,1.9616923378744735,587724232102576222
11.03493702900086,10.612379718908672,0.9020093645817776,11.129787251584002,2.2559188680197417,587724232103755886
10.556790989059229,10.306147886726915,0.6221980827327981,10.499781443223402,2.085960281088376,587724232102707389
10.996929241233138,10.894212299069844,1.0948539814351423,10.62147031715564,2.084971822989095,587724232102248659
10.437364490824868,9.918458642941355,0.43753246263064083,10.581778667166281,2.144812092207768,587724232104018067
10.69846729091172,10.324237237494915,0.7723740484746204,10.76109080105827,2.0771887044540076,587724232104018094
11.337845340139536,11.175806543310147,1.1483327362576894,11.132206802928629,2.2346108801670233,587724232104018062
10.592159140395488,10.255710040837105,0.7611663341623786,10.624906174613828,2.0583013973217237,587724232104018123
10.569055443432838,10.252166773998244,0.7306843455937412,10.584355366158336,2.057205665875612,587724232103952576
10.648174664652757,10.37883994093979,0.5766201782970455,10.61398284219141,2.1941176506434767,587724232103952554
10.437636214141964,10.185575682531073,0.4089134482267327,10.382435028018586,2.137394781390771,587724232104476842
11.34164064857773,11.24228246755666,1.1481201659010438,10.95335759643078,2.228176570672976,587724232104083579
10.517514943733879,10.139717236327561,0.7678000171718532,10.582729531189017,2.0247047846788973,587724232104411227
10.712470689586482,10.53099131935752,0.716716931598942,10.54695916258269,2.1075874546227684,587724232104476787
11.09197923372727,10.923461358782253,0.7107014883498064,10.9003331042795,2.329301710775368,587724232105328858
11.514728908300611,11.432984306506743,1.338103365748951,11.050202280501157,2.220843797666963,587724232107098219
11.247955670000913,11.092287679241977,1.1035312769581038,11.02788908843658,2.196943811447585,587724232108081225
10.290688633105388,10.091954765279446,0.19176688669703557,10.15662188432107,2.1758661642532737,587724232636629123
11.1340992957322,10.769583426413309,0.8914383395970609,11.189477335152402,2.24547404802691,587724232109588642
11.037467068756786,10.827931863003009,1.1768148764573945,10.92140630386804,2.087292424747137,587724232641347685
10.678504888038354,10.108737082347703,0.5630980653014902,10.84327552387754,2.192750602463204,587724232641151047
11.416668965317209,11.271208597972379,1.313695087398121,11.171957241229155,2.1904840432912245,587724232641347682
10.944939728360513,10.79752378500964,0.6640017494824761,10.705104837819334,2.260687842055872,587724232641216645
11.231531912774006,11.11360476866196,1.1241485567505785,10.908761221441333,2.1909688733866117,587724232642134174
10.97006791214592,10.819484574637494,0.8245790864378401,10.737972166907479,2.1952131536328303,587724232642068625
10.94478200877595,10.783378292747045,0.4693936082513127,10.737735869453592,2.370469419507358,587724232644821053
11.143370504308518,10.874621827118615,0.9594925077303804,11.108495629912907,2.2320369022170374,587724232642330818
10.71460005255485,10.5322560080454,0.6228808597027709,10.550750602493606,2.1498871706771725,587724232644690025
10.631513497322194,10.227233744254976,0.29913944548325067,10.714870401849206,2.2948462534549314,587724232645017746
10.346707623719034,9.791312937797377,0.3812110483613752,10.506058801122274,2.1037292927376727,587724232647639184
10.843044640806408,10.52421452306354,0.914538645672751,10.860143835964319,2.1055823355279992,587724232647442525
11.568861438018477,11.357376310157237,1.2722524547441227,11.455926998115167,2.2807520991247308,587724232647442582
10.554309462358612,10.096810950142066,0.7751381154327917,10.669094010397526,2.018902317020089,587724233174745260
10.679548494962216,10.329398126774096,0.7390323267646077,10.723673391340132,2.1234599990742913,587724233174745259
11.125778947378066,10.697178547541686,1.0135788945401416,11.224260340243795,2.1701531550228554,587724233174745210
11.28727841394005,10.827101792972867,1.0293400844833038,11.403490287133446,2.25091690365715,587724233174876310
10.78017902174281,10.309619445978974,0.47668233289344786,10.901799363250793,2.289488011297211,587724233174876315
11.227350895969629,11.05117822709069,0.8593639418293355,11.051422410793204,2.2892987854409323,587724233174876317
10.963777469423633,10.734216050660926,1.0266484825189541,10.878185568415665,2.069314368874365,587724233174876358
10.637423083153788,10.319978550980581,0.5579933554678836,10.653239746578556,2.1539767809252313,587724233174876369
10.865850914562337,10.226098422933724,1.0853691582095486,11.053812834266449,2.0612575709103123,587724233174876380
10.964035431757278,10.761968464631114,0.8021724439218005,10.83565328731926,2.1914028807084582,587724233174941901
11.151377190883885,10.78977406215724,0.7974378227233289,11.204526749778369,2.3637028819710078,587724233174876337
11.345723783046214,10.98070036665509,0.9871253336855426,11.401487448049409,2.3137197910670095,587724233174810782
10.85840739813742,10.661260267391107,0.8651287927563769,10.721592535066065,2.0990280881504932,587724233176252556
10.975549510134961,10.589689602982345,0.6395728929651308,11.046486547818397,2.288921658255277,587724233175335022
11.015754143303841,10.819532934879597,0.6304181995110614,10.877322900990299,2.3083024938819103,587724233175072916
11.242255131714506,11.096949844210537,0.6300616191273307,10.99715336753755,2.4326123534876305,587724233177825506
11.40324857246655,11.225043231670838,1.505751593028056,11.231354852014992,2.0300042166563337,587724233177759845
10.410463931283932,9.998173317840244,0.5268426878606883,10.498955397980545,2.05883086729376,587724233178218608
10.773169203959478,10.285707025846419,0.6413536148164963,10.903187509553906,2.2186190932353616,587724233177759870
10.662289706220783,10.281222338110682,0.908328125492251,10.729846983076886,2.0587847040149967,587724233178022016
10.660210688245368,10.374702309590083,0.8055325370284112,10.644113704021706,2.0560100842771267,587724233178939549
11.236998837409402,11.07682211796714,1.0629982953553936,11.027214291694095,2.2283729842763713,587724233181495411
10.76734513074398,10.514642947150298,0.5524337780584009,10.712958165491193,2.2242046044181527,587724233180643519
10.705811774563577,10.581699373402616,0.7524466742736523,10.402293296817772,2.130555396983264,587724233181757587
10.682367693451038,10.245456763650884,0.40509179644697235,10.78571309130326,2.268291118703945,587724233180315853
10.556607765255917,10.316908626963963,0.7283850354965249,10.485168784921175,2.026792790649124,587724233182085247
11.415519193270192,11.361128705265578,1.2842172933092033,10.78737637678204,2.178163430887087,587724233181954232
10.458525940599289,9.779074886055845,0.4824611096921654,10.657625965718688,2.120668158867675,587724233181823082
10.350702339293848,9.902188859042232,0.2939097603348295,10.460598011943379,2.1438424000492713,587724233183854704
11.277194822961889,11.055325701031862,0.9896845674469456,11.180315366632616,2.266430911028343,587724233182347406
10.555568883723357,10.202175094720678,0.4578121385782459,10.602292964485214,2.1678525785521403,587724233182675098
11.270440106187422,11.087065446640395,1.0445478167774984,11.108559140884063,2.2431983364018033,587724233182740683
10.698004001586295,10.333111770475085,0.8853168688955603,10.75366807024193,2.0051115098115977,587724233184510023
11.453471806886892,11.20794605050433,1.0771010969133492,11.389819948217106,2.3151318960508434,587724233183395925
10.539251873245187,10.159506047708545,0.5102904731897947,10.605865917117464,2.1379405178788073,587724233715155093
11.188720963627542,10.972506759951477,0.9005823258386046,11.083219646897836,2.2738857135490727,587724233715024035
10.665312776384681,10.299346618913393,0.6602735913968172,10.721790620135927,2.149045332954371,587724233715482789
10.983907156701328,10.761802246941617,0.6532517336490723,10.887381100835146,2.288852649456595,587724233718366293
10.925014187123548,10.792158817587536,0.9316709555391571,10.646903391945377,2.0964181572695013,587724233717186658
10.738811299729136,10.493943485519601,0.50472317295818,10.674292266855263,2.243962379928073,587724233719152854
11.427862988502904,11.167464835719567,1.0530413408972463,11.383033609772575,2.324105768529826,587724233716990151
11.31790995974565,11.169987078252914,1.1790260303740947,11.079326838895708,2.176822227861996,587724233720004817
10.64012445892528,10.510464373636067,0.6966939166617417,10.352958142908832,2.161467589746871,587724233719349360
10.44670482703644,9.995486673909253,0.647170997123289,10.558088625596113,2.0670626588027576,587724233719283866
11.221708770061689,10.869460694677555,0.8387105281638781,11.26751869931643,2.333891964601984,587724233721184399
10.65429571827006,10.00762112531868,0.6166674629594399,10.84429504584959,2.152835130670669,587724234251698344
10.869908752478377,10.561832862389325,0.5549880675138492,10.876842158481029,2.3319581912982508,587724234254123130
10.35361889440998,9.975571086060944,0.4200779786849743,10.41901374953624,2.081138628308308,587724234252877946
11.54052375849263,11.458518552743927,1.7253180572218232,11.077253260473725,1.9985212032208275,587724234254188670
11.025700744827926,10.735227608391005,0.9327162572211015,11.014880861891305,2.1953942637432275,587724234254712947
10.769136168699733,10.102092400584242,0.5590910194166303,10.964893903198941,2.239263862657466,587724234255695942
10.373125686454612,9.846037420982876,0.34760911332765254,10.521045386314968,2.1372807876868256,587725073919901948
11.34896698454621,11.246617465997065,1.386517531519981,10.972128272103129,2.0956230920000096,587725073921081390
11.039671341458062,10.793776123559173,1.1606951387333033,10.976505104119685,2.053070381771443,587725073921147062
10.923608124584433,10.541325924224834,0.8658286743041067,10.992028147420116,2.2044025144236414,587725073921343655
11.687045606465983,11.63575245730661,1.5313620607435876,11.034956470105666,2.1738288997849633,587725074452316509
11.006135392328535,10.777982853970302,0.690593131087989,10.918512751843913,2.2881914087311084,587725074453561397
11.296044622582288,11.077057968875046,1.1162207807319517,11.194805785962227,2.206956761316049,587725074452381970
10.551724412421784,10.35563171115953,0.7322660709008088,10.413068086351926,2.074406165228218,587725074455920854
11.073218665503767,10.460808067933234,0.7030538761067002,11.252706023639616,2.317492864450745,587725074455396643
11.155204352122912,10.988271583627151,0.9060821678599209,10.960195510093346,2.276533292455036,587725074455855381
11.467338978743792,11.332445619749864,1.1593589078468545,11.194872915667574,2.322642375728477,587725074455789709
10.885989576748452,10.802685997801552,1.0998653241033447,10.428912709466616,1.9888355509250644,587725074455789796
10.518639093156972,10.159454512014952,0.3900506634847031,10.569918070121089,2.1804879747350467,587725074458214616
10.563103705038861,9.939029187739967,0.24025018262353998,10.746291950787423,2.299581800574031,587725074456641789
11.018334654615394,10.579534248239288,0.6976565498146393,11.122765547708854,2.3262330878825157,587725074989973834
11.442677462040937,11.374973047358937,1.4102263526582681,10.903127620895061,2.1713035488990755,587725074988990801
10.34149133890206,10.025160850277581,0.44590825472075135,10.356271079423355,2.0683138059879482,587725074991022316
10.845647860676564,10.644969190526071,0.45538103412553566,10.714912303722377,2.3334576171511796,587725074991022320
10.68613704895688,10.500616118736403,0.4882943408863485,10.528312274917427,2.218455977454697,587725074991612033
11.482956931095261,11.335678394204784,1.0283076682605508,11.242781871444166,2.3445212163971303,587725074994102481
11.353255220844657,11.268530289637425,1.143289541481644,10.90283814114241,2.2254709714117,587725074994430177
10.487261438737553,9.856705470089748,0.527887363323358,10.672450476856195,2.1018327424208163,587725074994626752
10.461791161610641,10.045441243813249,0.5386163567699116,10.552825937632027,2.073205786936841,587725074995609829
10.99218792517751,10.812572081884793,1.0998796124515768,10.823061165226669,2.0430459849586655,587725074995282158
10.364534264475896,9.858000199929672,0.3528851568350274,10.503464637497917,2.140209989573957,587725074995806413
